date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:18:44	1148/1148	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2008%20Feb%202021%2010:10:16%20GMT	https://www.desiiptv.net/box-images/loading.svg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/loading.svg	(from https://www.desiiptv.net/set-top-box.html)
21:18:44	2106/2106	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Feb%202021%2010:10:29%20GMT	https://www.desiiptv.net/box-images/refresh.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/refresh.png	(from https://www.desiiptv.net/set-top-box.html)
21:18:44	307400/307400	---M--	200	added ('OK')	image/png	date:Thu,%2011%20Feb%202021%2013:01:59%20GMT	https://www.desiiptv.net/box-images/heading-bg.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/heading-bg.png	(from https://www.desiiptv.net/set-top-box.html)
21:18:44	72652/72652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2007:42:29%20GMT	https://www.desiiptv.net/box-images/setupbox-mobile.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/setupbox-mobile.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:45	97963/97963	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Oct%202022%2007:42:29%20GMT	https://www.desiiptv.net/box-images/setup-dk.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/setup-dk.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:45	22911/22911	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/XTV-5G-Meelo-Plus.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/XTV-5G-Meelo-Plus.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:45	23095/23095	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/MAG520.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/MAG520.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:45	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:45%20GMT	https://www.desiiptv.net/MAG520	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/MAG520	(from https://www.desiiptv.net/set-top-box.html)
21:18:45	20498/20498	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/MAG520W3.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/MAG520W3.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:46	25925/25925	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/MAG524W3.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/MAG524W3.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:46	23441/23441	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/MAG522W3.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/MAG522W3.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:46	24280/24280	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/unipro-box.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/unipro-box.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:46	16142/16142	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/STREAMPRO-Buzz-TV.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/STREAMPRO-Buzz-TV.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:47	31872/31872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Mar%202022%2011:05:07%20GMT	https://www.desiiptv.net/box-images/Buzz-TV-A4.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/Buzz-TV-A4.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:47	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:47%20GMT	https://www.desiiptv.net/best-iptv-usa.html	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/best-iptv-usa.html	(from https://www.desiiptv.net/set-top-box.html)
21:18:47	380726/380726	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Feb%202021%2010:10:13%20GMT	https://www.desiiptv.net/box-images/Refer-with-Your-Friends-and-family.png	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/Refer-with-Your-Friends-and-family.png	(from https://www.desiiptv.net/set-top-box.html)
21:18:47	67808/67808	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:20%20GMT	https://www.desiiptv.net/box-images/poster-01.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-01.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:47	82066/82066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:21%20GMT	https://www.desiiptv.net/box-images/poster-02.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-02.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:48	93176/93176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:23%20GMT	https://www.desiiptv.net/box-images/poster-03.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-03.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:48	77854/77854	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:24%20GMT	https://www.desiiptv.net/box-images/poster-04.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-04.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:48	78882/78882	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:26%20GMT	https://www.desiiptv.net/box-images/poster-05.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-05.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:48	92178/92178	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:27%20GMT	https://www.desiiptv.net/box-images/poster-06.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/poster-06.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:49	54808/54808	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:09%20GMT	https://www.desiiptv.net/box-images/dotted.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/dotted.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:49	22958/22958	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Feb%202021%2010:10:07%20GMT	https://www.desiiptv.net/box-images/counter-bc.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/counter-bc.jpg	(from https://www.desiiptv.net/set-top-box.html)
21:18:49	89476/89476	---M--	200	added ('OK')	text/javascript	date:Fri,%2008%20May%202020%2007:05:03%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/ajax.googleapis.com/ajax/libs/jquery/3.5.1/jquery.min.js	(from https://www.desiiptv.net/set-top-box.html)
21:18:49	14787/14787	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Nov%202022%2002:18:50%20GMT	https://www.desiiptv.net/GET	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/GET	(from https://www.desiiptv.net/set-top-box.html)
21:18:50	4/4	---M--	200	added ('OK')	text/html	date:Sun,%2020%20Nov%202022%2002:18:50%20GMT	https://www.desiiptv.net/mail/rand.php	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/mail/rand.html	(from https://www.desiiptv.net/set-top-box.html)
21:18:50	16873/16873	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202022%2012:09:11%20GMT	https://www.desiiptv.net/img/channels-icon/channels-head.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channels-icon/channels-head.jpg	(from https://www.desiiptv.net/about.html)
21:18:50	961/961	---M-Z	403	error ('Forbidden')	text/html	date:Sun,%2020%20Nov%202022%2002:18:50%20GMT	https://www.desiiptv.net/box-images/	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/box-images/index.html	(from https://www.desiiptv.net/set-top-box.html)
21:18:50	11606/11606	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202022%2012:09:12%20GMT	https://www.desiiptv.net/img/channels-icon/hindi-channels.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channels-icon/hindi-channels.jpg	(from https://www.desiiptv.net/about.html)
21:18:50	10019/10019	---M--	200	added ('OK')	image/jpeg	date:Tue,%2018%20Oct%202022%2012:09:12%20GMT	https://www.desiiptv.net/img/channels-icon/gujarati-channesls.jpg	C:/Users/Neha/Desktop/website/https___www.desiiptv.net_/www.desiiptv.net/img/channels-icon/gujarati-channesls.jpg	(from https://www.desiiptv.net/about.html)
